matricula;latitude;longitude
1302201;-28,2819;-52,779816
1401895;-28,282091;-52,77969
1119369;-28,282104;-52,779713
1302202;-28,282272;-52,779903
1119371;-28,282295;-52,780006
1119372;-28,282299;-52,780098
1401896;-28,282307;-52,780186
1302203;-28,282362;-52,780308
1302204;-28,282368;-52,780327
1302205;-28,282415;-52,78061
1119376;-28,282427;-52,78065
1307410;-28,282408;-52,7809
1307411;-28,282324;-52,78088
1307412;-28,282099;-52,78084
1307413;-28,282063;-52,78081
1129988;-28,281738;-52,78089
1307414;-28,28163;-52,780872
1307415;-28,281555;-52,780903
1307416;-28,28144;-52,780956
1129992;-28,281351;-52,780964
1307417;-28,281267;-52,780907
1307418;-28,280993;-52,780933
1307419;-28,28078;-52,78101
2346770;-28,28082;-52,781017
2547911;-28,280876;-52,781048
1302206;-28,282612;-52,780533
1119380;-28,282475;-52,780365
1119381;-28,282473;-52,78032
1119382;-28,282488;-52,780174
1302207;-28,282454;-52,779808
1302208;-28,282356;-52,779663
2663600;-28,28272;-52,77947
1119386;-28,282757;-52,779446
2199474;-28,282782;-52,779408
1119388;-28,283007;-52,779446
1302210;-28,283173;-52,779346
1119391;-28,283194;-52,779163
1119390;-28,283077;-52,77922
1302209;-28,282738;-52,779343
1302211;-28,282576;-52,779293
1302212;-28,2826;-52,77914
1302213;-28,282686;-52,77915
1119395;-28,282717;-52,779106
2428743;-28,282904;-52,778797
1302215;-28,283035;-52,778625
1302216;-28,283096;-52,778378
1302217;-28,283186;-52,77832
1302218;-28,283276;-52,77822
1302219;-28,283316;-52,778137
1401897;-28,283365;-52,7781
1119403;-28,283432;-52,778084
1119404;-28,283463;-52,77793
1302220;-28,283493;-52,777924
1401898;-28,283527;-52,77782
1302221;-28,283558;-52,77777
1302222;-28,283705;-52,777565
1401899;-28,283756;-52,777473
1302223;-28,283817;-52,77741
1401900;-28,28403;-52,777203
1302225;-28,283972;-52,777115
2077806;-28,283907;-52,777058
1302226;-28,283863;-52,77708
2258141;-28,28379;-52,77713
1302224;-28,283794;-52,77723
1302308;-28,283613;-52,777424
2610019;-28,283575;-52,777435
1401925;-28,283411;-52,777775
1302641;-28,283133;-52,77781
2401982;-28,283115;-52,777767
1302640;-28,283096;-52,777756
2429287;-28,283037;-52,77772
2401986;-28,282988;-52,777626
1402017;-28,282871;-52,777622
1302643;-28,28278;-52,777683
1302642;-28,282969;-52,777786
1402018;-28,283035;-52,777897
1997435;-28,283127;-52,778053
2722959;-28,283178;-52,77808
1302309;-28,283096;-52,778347
1302310;-28,282999;-52,77839
1119576;-28,28292;-52,778557
1302311;-28,282835;-52,778557
2425770;-28,282814;-52,778584
1302312;-28,282684;-52,778767
1401926;-28,28253;-52,779
1302517;-28,282291;-52,779083
2878888;;
1401982;-28,282312;-52,77891
1302519;-28,28219;-52,77871
1302520;-28,282244;-52,778584
2304160;-28,282162;-52,77833
1401983;-28,282143;-52,77833
1302550;-28,282236;-52,778175
1302547;-28,282238;-52,778072
1302549;-28,282291;-52,778065
2126811;-28,282341;-52,777935
1401988;-28,282408;-52,777794
1302551;-28,282495;-52,777645
1401989;-28,282692;-52,77739
1120033;-28,282705;-52,77739
1302552;-28,282778;-52,7772
1302553;-28,282982;-52,77693
1401990;-28,28304;-52,77695
1302554;-28,283178;-52,77672
1302555;-28,283232;-52,77659
1401991;-28,28324;-52,776474
2428933;-28,2831;-52,776497
2646482;-28,28307;-52,776615
2798526;-28,282925;-52,77674
1302557;-28,282866;-52,776756
1401992;-28,282864;-52,776775
1302559;-28,282755;-52,77697
1401993;-28,282673;-52,77711
1302639;-28,282478;-52,77728
1120189;-28,282404;-52,77723
1302638;-28,282387;-52,777206
1402016;-28,282185;-52,777042
2268779;-28,282206;-52,77699
1120186;-28,282207;-52,776943
1302637;-28,28207;-52,776844
2798214;-28,282162;-52,77657
1302283;-28,282236;-52,77649
1302284;-28,282312;-52,77636
1302285;-28,282297;-52,776146
1302279;-28,282331;-52,776077
2126448;-28,282442;-52,77605
2169671;-28,282394;-52,7759
1302280;-28,282255;-52,776054
1302281;-28,282148;-52,776257
1119521;-28,282047;-52,776283
1302282;-28,28198;-52,776505
1119523;-28,281755;-52,77674
1402019;-28,281673;-52,776726
1302636;-28,281675;-52,776623
1402015;-28,281605;-52,77653
1120181;-28,281582;-52,776478
1120182;-28,281586;-52,776447
1302635;-28,281483;-52,77638
1120179;-28,28124;-52,776203
1120178;-28,281101;-52,77602
1402014;-28,28102;-52,77605
1302634;-28,281033;-52,776012
1302633;-28,280893;-52,775887
1402013;-28,280651;-52,77577
1120172;-28,280499;-52,775642
2543713;-28,28027;-52,775394
1120169;-28,280216;-52,775322
1302630;-28,280197;-52,775265
1302629;-28,279919;-52,77513
1302626;-28,2799;-52,775093
1302624;-28,27985;-52,774994
1302625;-28,279823;-52,775024
1302621;-28,279638;-52,774937
2009281;-28,27961;-52,77495
1302620;-28,279577;-52,77477
1302619;-28,279512;-52,774715
1302622;-28,279568;-52,775055
1302623;-28,279646;-52,775105
1302627;-28,279797;-52,775227
1302628;-28,27993;-52,77529
1120168;-28,280064;-52,775387
2386103;-28,280247;-52,77558
2497774;-28,280262;-52,775585
2528885;-28,280268;-52,77592
2528958;-28,280228;-52,775932
1302650;-28,280342;-52,776012
1120213;-28,28033;-52,776253
1302651;-28,280348;-52,77627
1302652;-28,280252;-52,77644
2203703;-28,280401;-52,77659
1402023;-28,280401;-52,77646
1120209;-28,280453;-52,776237
2368221;-28,280388;-52,776134
1402022;-28,280441;-52,776
1302649;-28,280703;-52,775948
1302648;-28,28078;-52,77599
1402021;-28,280912;-52,77608
1302647;-28,28097;-52,77621
2796089;-28,281101;-52,776333
1302646;-28,281183;-52,776394
1402020;-28,28135;-52,77648
1302645;-28,281345;-52,776524
1302644;-28,281464;-52,77656
1120197;-28,281624;-52,776764
1119524;-28,281588;-52,777103
1119525;-28,281546;-52,777187
1119526;-28,281473;-52,77721
1119527;-28,281404;-52,777317
1119528;-28,281466;-52,77744
1120046;-28,282282;-52,77786
1302667;-28,281725;-52,778
1302657;-28,281536;-52,77782
1302548;-28,281193;-52,777355
1302656;-28,281176;-52,777348
1302655;-28,281048;-52,777325
1302654;-28,280994;-52,77723
1120218;-28,280993;-52,777195
1120217;-28,280796;-52,776985
1402024;-28,280638;-52,776863
1302653;-28,28053;-52,776794
1120214;-28,280493;-52,776817
1302668;-28,280117;-52,776505
1120240;-28,279993;-52,77633
1120238;-28,279945;-52,776245
1302666;-28,27978;-52,776188
1302665;-28,279741;-52,776123
1302664;-28,279667;-52,77616
1120234;-28,279486;-52,776
1995944;-28,279408;-52,775856
1302663;-28,27943;-52,77577
2563353;-28,27939;-52,77564
2064195;-28,279198;-52,775238
2186172;-28,279121;-52,775154
2226493;-28,279114;-52,77511
1763907;-28,278942;-52,774925
2595309;-28,27891;-52,774914
2119554;-28,27883;-52,774815
1763742;-28,27891;-52,774933
1763901;-28,279041;-52,775124
1763549;-28,279177;-52,77531
2007469;-28,279251;-52,775475
1129870;-28,279303;-52,775585
2201583;-28,279345;-52,775818
1763860;-28,279367;-52,776028
2242178;-28,279377;-52,776054
2150956;-28,27945;-52,77621
2012645;-28,279428;-52,776394
1130015;-28,279438;-52,77657
1999484;-28,279423;-52,776928
2009352;-28,279402;-52,777397
2004001;-28,279413;-52,777454
2409125;-28,279337;-52,77756
1130017;-28,279371;-52,77777
2160713;-28,279322;-52,777855
1307433;-28,279291;-52,777973
2531516;-28,279362;-52,778194
1130019;-28,279287;-52,77831
1130021;-28,279274;-52,77846
1130023;-28,279322;-52,778954
1307434;-28,279371;-52,77918
1307435;-28,279469;-52,779434
1403369;-28,279495;-52,779526
1307436;-28,279604;-52,779797
1307425;-28,279701;-52,779808
1307437;-28,279673;-52,779896
1403370;-28,279741;-52,779984
1307438;-28,279861;-52,78016
1307422;-28,27991;-52,780228
1130033;-28,279942;-52,78045
1307421;-28,280052;-52,780457
1307439;-28,28;-52,780415
1130031;-28,279984;-52,78035
1307423;-28,28;-52,780167
1130000;-28,279919;-52,780064
1307424;-28,27993;-52,780003
1130002;-28,279772;-52,779816
1403365;-28,279709;-52,7796
1307426;-28,279654;-52,77962
1307427;-28,279482;-52,7792
1307428;-28,27947;-52,779137
1403368;-28,279392;-52,77896
1130020;-28,279402;-52,778778
1403366;-28,27937;-52,778507
2135168;-28,279411;-52,77816
1766084;-28,27945;-52,777996
1426443;-28,279423;-52,777836
1307429;-28,279465;-52,77779
2170646;-28,27946;-52,77757
1307431;-28,279497;-52,777557
1403367;-28,279488;-52,777542
1307432;-28,279514;-52,777428
1130014;-28,27949;-52,777294
2011333;-28,279467;-52,777214
1130016;-28,279516;-52,7771
2010183;-28,27948;-52,77709
2356186;-28,279522;-52,777042
2665023;-28,279552;-52,776886
2047751;-28,2796;-52,776695
2033205;-28,27965;-52,776318
1302662;-28,279894;-52,77657
1120232;-28,279982;-52,776512
1120230;-28,280107;-52,77668
1120229;-28,280104;-52,776733
1302661;-28,280207;-52,77681
2755700;-28,2802;-52,777046
2133684;-28,28023;-52,7771
1302576;-28,280216;-52,77739
1302577;-28,280138;-52,777462
1302585;-28,280136;-52,777493
1120081;-28,280222;-52,777775
1302579;-28,280071;-52,777943
1302578;-28,279999;-52,77787
1302580;-28,279774;-52,77851
1120084;-28,279938;-52,778633
2058563;-28,280046;-52,778423
1302568;-28,280329;-52,77869
1401996;-28,280418;-52,778915
1302566;-28,280647;-52,77912
1302536;-28,28045;-52,77928
1120009;-28,280384;-52,77944
1302535;-28,280293;-52,77936
1302532;-28,280315;-52,77949
1302533;-28,280214;-52,779587
1302534;-28,280302;-52,77955
1302531;-28,2804;-52,779476
1302530;-28,280828;-52,77947
1401986;-28,280872;-52,779564
1120001;-28,280848;-52,779613
1302527;-28,280933;-52,779625
1302526;-28,281012;-52,779686
1119997;-28,281021;-52,779846
2596503;-28,28129;-52,779915
1302525;-28,281284;-52,77979
1120003;-28,281145;-52,779736
1302528;-28,281134;-52,779736
1401985;-28,281136;-52,779694
1302529;-28,281092;-52,77952
1401987;-28,28097;-52,7792
1302537;-28,28082;-52,779247
1302539;-28,28107;-52,77902
1302540;-28,281122;-52,778885
1302541;-28,281357;-52,778717
1302542;-28,281454;-52,77872
1302543;-28,281483;-52,778587
1302544;-28,2816;-52,778572
2275694;-28,281656;-52,778557
1302545;-28,28175;-52,778515
1302546;-28,281755;-52,778507
1302560;-28,28175;-52,778294
1302561;-28,281643;-52,778404
1120049;-28,281485;-52,778408
1401994;-28,281488;-52,77856
1302562;-28,281412;-52,778477
1302563;-28,281181;-52,778664
1120053;-28,281055;-52,778824
1401995;-28,28084;-52,778843
1302564;-28,280886;-52,77895
1302538;-28,280834;-52,77896
1302565;-28,280718;-52,778946
1302567;-28,28052;-52,77854
1120059;-28,280378;-52,778618
1120062;-28,280418;-52,77863
1120063;-28,280407;-52,778458
2865497;;
1401997;-28,28036;-52,778347
1120065;-28,280476;-52,778175
1120066;-28,280529;-52,77822
1302569;-28,280712;-52,77809
1302570;-28,280807;-52,778133
1401998;-28,280882;-52,77791
1302571;-28,281012;-52,777912
1302572;-28,28109;-52,777863
1401999;-28,281153;-52,777798
1302573;-28,28089;-52,777855
1302574;-28,280807;-52,77786
1402000;-28,28054;-52,77797
2442785;-28,280502;-52,778008
1120076;-28,280388;-52,7781
1120018;-28,28057;-52,777744
1302575;-28,280394;-52,777386
1401918;-28,280327;-52,776966
1120078;-28,280384;-52,776917
1302659;-28,280748;-52,777237
1120219;-28,280811;-52,77717
1302660;-28,280695;-52,777367
2518581;-28,281433;-52,777786
1302658;-28,281307;-52,77798
2041202;-28,281664;-52,77803
1302521;-28,282108;-52,778553
2555242;-28,282108;-52,77854
1302522;-28,28208;-52,778862
1302518;-28,28223;-52,77907
1401984;-28,281914;-52,779686
1119993;-28,281517;-52,779964
1302199;-28,281288;-52,780113
1302198;-28,28121;-52,780155
1302194;-28,280867;-52,78029
1119351;-28,280853;-52,7803
1401891;-28,280777;-52,780334
1302193;-28,280708;-52,78036
1401890;-28,280462;-52,780464
1408699;-28,279373;-52,780354
2152799;-28,278994;-52,77948
1351555;-28,27897;-52,77934
1172820;-28,278772;-52,77899
1429525;-28,278486;-52,77859
1350902;-28,27847;-52,77851
1351556;-28,278234;-52,777805
1408700;-28,277952;-52,77671
1627603;-28,278479;-52,77652
1351557;-28,278912;-52,776234
1172825;-28,278566;-52,77637
1351558;-28,278427;-52,77642
1408701;-28,278234;-52,77649
1172828;-28,277695;-52,776638
1351559;-28,277664;-52,776466
1351560;-28,277637;-52,77626
1172832;-28,277246;-52,775738
1351561;-28,277327;-52,7755
1402690;-28,280607;-52,783978
1352203;-28,280376;-52,78387
1352202;-28,28028;-52,783848
1408935;-28,280228;-52,783924
1175047;-28,280256;-52,783802
1175046;-28,280107;-52,783783
1352200;-28,279741;-52,783714
1408934;-28,279606;-52,78361
1352199;-28,279488;-52,78357
1352198;-28,279251;-52,78357
1408933;-28,2791;-52,7835
1352195;-28,278694;-52,783413
1408932;-28,278728;-52,78357
1352196;-28,278776;-52,78365
1352197;-28,278593;-52,783493
1175034;-28,27832;-52,783226
2186903;-28,278282;-52,783203
1175032;-28,278057;-52,78314
2120736;-28,277834;-52,78311
2317805;-28,277811;-52,78311
2100269;-28,277746;-52,783066
2410944;-28,27739;-52,782963
2642934;-28,277477;-52,782963
2011999;-28,277552;-52,782997
2048058;-28,277681;-52,782917
1352193;-28,277704;-52,78293
2055208;-28,277828;-52,783016
1352194;-28,27804;-52,783066
1175033;-28,27816;-52,783123
1175083;-28,278801;-52,783157
1175064;-28,278883;-52,78325
1175063;-28,279072;-52,783314
1352210;-28,27907;-52,783367
1408939;-28,279303;-52,7834
1352209;-28,279327;-52,783356
1352208;-28,279434;-52,783363
1408938;-28,279442;-52,78342
1352207;-28,279684;-52,78348
1352206;-28,279781;-52,783504
1408937;-28,279806;-52,783577
1352205;-28,279898;-52,78358
1352204;-28,279922;-52,78358
2187494;-28,279926;-52,783585
1352201;-28,280039;-52,783684
1408936;-28,280071;-52,783634
1175045;-28,280098;-52,783627
1175051;-28,280275;-52,78377
1304911;-28,28093;-52,783695
1350716;-28,281107;-52,783424
1351637;-28,281092;-52,78337
1173018;-28,280954;-52,783188
1408741;-28,280878;-52,783108
1351638;-28,280787;-52,78304
1351639;-28,280684;-52,78291
1173022;-28,280441;-52,782562
1408742;-28,280407;-52,782513
1351640;-28,280256;-52,78244
2247606;-28,28026;-52,782345
1351641;-28,280123;-52,78245
1304910;-28,280027;-52,782387
2310788;-28,280012;-52,782352
1304909;-28,279846;-52,782352
1304908;-28,27977;-52,78239
1304907;-28,27965;-52,782375
1304906;-28,279581;-52,782364
1304905;-28,279373;-52,782307
1304903;-28,27904;-52,78236
1304904;-28,279022;-52,78228
1175086;-28,278706;-52,78248
1175085;-28,278746;-52,782818
1175084;-28,278646;-52,782978
1352220;-28,2786;-52,782978
1175081;-28,27867;-52,78283
1175079;-28,278599;-52,78271
1175078;-28,278545;-52,782555
1352218;-28,278593;-52,782387
1408943;-28,278578;-52,7819
1352216;-28,27858;-52,781784
1408941;-28,278234;-52,7816
1352212;-28,278337;-52,781693
1175020;-28,27819;-52,78172
1352211;-28,278353;-52,781887
1175066;-28,278261;-52,78208
1352217;-28,278355;-52,782227
1352192;-28,278265;-52,7827
1408940;-28,278336;-52,782715
1352219;-28,27832;-52,78275
2079167;-28,278154;-52,782864
2090085;-28,278137;-52,78291
1352191;-28,278183;-52,782642
1352190;-28,278187;-52,782616
1352189;-28,278185;-52,78255
1175025;-28,27819;-52,782375
1352188;-28,278143;-52,782207
1352187;-28,278156;-52,78215
1175022;-28,278173;-52,78198
1352186;-28,278109;-52,781815
2629214;-28,278082;-52,781757
1352185;-28,277906;-52,781643
1352183;-28,277596;-52,7818
1352182;-28,277498;-52,781975
1352181;-28,277304;-52,781975
1352180;-28,277266;-52,78203
1352179;-28,277214;-52,782078
1305126;-28,27711;-52,78193
1305125;-28,277262;-52,781834
1305124;-28,27736;-52,78181
1402718;-28,277363;-52,781757
1305123;-28,277454;-52,781727
1402717;-28,27753;-52,78169
1125259;-28,277632;-52,78163
1305122;-28,277645;-52,781673
1352184;-28,277676;-52,781666
1305121;-28,27775;-52,781586
1305120;-28,277834;-52,78145
1305119;-28,277895;-52,78144
1305118;-28,278044;-52,781174
1305116;-28,277975;-52,781097
1305115;-28,277939;-52,781048
1305114;-28,277885;-52,780933
1305113;-28,277733;-52,78067
1305112;-28,277706;-52,78071
1125243;-28,277601;-52,780804
1305081;-28,277527;-52,78076
1305111;-28,277456;-52,780773
1125244;-28,277372;-52,78086
1125186;-28,277315;-52,78083
1305110;-28,277218;-52,780876
1305109;-28,277206;-52,780895
1305108;-28,27707;-52,781002
1402705;-28,2769;-52,781113
1125239;-28,276863;-52,78105
1305086;-28,27663;-52,781086
1305085;-28,276794;-52,781002
1305084;-28,277046;-52,780907
1305083;-28,277065;-52,78085
1125184;-28,277311;-52,780636
1305082;-28,277422;-52,780735
1305080;-28,277441;-52,780617
1125246;-28,277578;-52,78068
1305079;-28,277708;-52,780437
1305078;-28,277615;-52,78026
1305075;-28,27742;-52,780224
1305077;-28,277525;-52,780148
1305076;-28,277493;-52,78012
1305074;-28,277458;-52,779915
1125175;-28,277222;-52,779747
1305073;-28,277063;-52,779877
1305072;-28,27695;-52,780014
1305071;-28,276836;-52,779964
1305070;-28,27669;-52,780087
1125170;-28,276628;-52,780067
2269231;-28,27641;-52,78009
1402696;-28,276468;-52,780018
2675613;-28,276516;-52,779984
1305051;-28,276545;-52,77995
1305050;-28,276667;-52,77999
1402695;-28,276777;-52,779827
1305049;-28,276897;-52,779816
1402694;-28,277027;-52,7798
1305048;-28,277063;-52,779575
1305047;-28,277224;-52,77959
1305039;-28,277199;-52,7794
1402693;-28,277174;-52,779373
1305045;-28,277117;-52,77926
1305044;-28,277061;-52,778976
1402692;-28,277063;-52,778873
1304704;-28,276499;-52,778675
1304703;-28,276403;-52,77877
1124376;-28,276295;-52,778797
1402595;-28,276205;-52,77887
1304702;-28,276096;-52,778816
1304706;-28,275927;-52,778786
1124345;-28,275854;-52,778637
1304693;-28,275805;-52,778435
1304692;-28,275791;-52,778416
1304691;-28,27568;-52,7783
1124383;-28,275713;-52,778206
1304690;-28,275661;-52,778126
1304707;-28,275633;-52,778023
1304688;-28,275558;-52,778053
1304689;-28,275576;-52,777973
1304687;-28,275557;-52,777916
1304686;-28,275518;-52,777866
1304684;-28,275406;-52,77765
2450553;-28,275387;-52,777523
1304683;-28,275341;-52,77739
1304681;-28,27525;-52,777237
2690384;-28,275137;-52,77686
2690377;-28,275082;-52,77676
1402591;-28,274723;-52,776836
1124326;-28,274498;-52,77709
1304679;-28,27474;-52,776592
1304678;-28,274845;-52,776165
1402590;-28,274733;-52,775967
1124322;-28,274702;-52,775707
1304677;-28,274656;-52,775684
1124321;-28,27467;-52,775608
1124319;-28,274546;-52,77537
1304676;-28,274317;-52,774887
2215519;-28,274254;-52,77475
2782321;-28,274084;-52,774284
1304674;-28,27395;-52,7739
1304672;-28,273872;-52,773724
1304673;-28,273836;-52,773693
1402588;-28,273836;-52,773624
1304671;-28,273771;-52,773514
1402587;-28,273674;-52,773304
1304670;-28,27366;-52,773293
2136636;-28,273684;-52,773148
2116902;-28,273632;-52,77298
